Drop Name: XIODistroOct21
Token Address: 0x0f7F961648aE6Db43C75663aC7E5414Eb79b5704
Dropper Address: 0x5089722613C2cCEe071C39C59e9889641f435F15
Total Amount: 222136
Start Date: 2021-11-20 00:00:00
End Date: 2022-11-20 23:59:59.999000

address,amount
0x47890e03a263cc53d1689ab72ad02a187cf1c4cd,868
0x09ed20cc0d5edb090b182269e34895cfda3134fd,863
0xb0414845ad84aa9acf170278029aa0fcb0b33604,860
0x1efa0d654d2ceaf84e14c60b3971f572ba169253,851
0x7de75c4c65ec7f3026debf8f4588bfdd0ef98566,830
0x62810f139d083bc02de422cc9c9f5e84eb94c8cb,804
0x5a91779e266237e3d07418800f8714819079bc4b,800
0xa4ff74f6c1b86f2487a8b089cc2f599bc41f0ab4,796
0xac5ce0b37a0706c2fe3a05a1650a58a42919c270,788
0x3847f30404cdd1bd526e6f31c8d8e7ee3d901735,779
0xb3d8ab962cba81b923d9f4dcb56864e1d0e20a4e,766
0x418ecef2f34bf57c658bd5e249e946482391d933,761
0x588031347beaa0d43978bc8c0094138a67d1a071,749
0x3046aba3bb5c2828f4e5396edf3211675fb53fe1,742
0x2f5358abe9960d211677b76f1410c977d6d3ba6c,736
0x52d1c4121963d74801f9d0d9321b542f086fe04d,730
0xc4815f04d8839dbc1e3abe14c6a21d2f7a13b217,717
0xe9856510d52a7c97086d7d322b6c7375140769e9,712
0xf4a845aa78dadd56e075d4e6664258ea308ba5ab,686
0x6a114b4c27a90416de5e686390b06f779395956d,674
0x1cc9347df80c6898f83819a048d1fffb12fb3749,666
0x0da13e1e4a1b4bd43c2805f0f8b82666454b4735,656
0xbe9b3933ecc52fba404448fb02975825b0cd341e,655
0xebf1d6c3eca6be57882edf3ef4d37b3a39f3c098,650
0xf92a24569c9769b2d2df044eaab08fd7638cad46,642
0xfd050aa0fc514e499d75ceed6c6ac3296758d026,616
0xa4981cad0e385cd956a5febb904f36fddaa9dcfe,600
0x2e6ddaa78c3db7bef53a65d4921a088d17b15f92,600
0xac465ff0d29d973a8d2bae73dcf6404dd05ae2c9,600
0x60611fc2b04882483167e13ee38c86615177a748,584
0x0e70fd4ea2a0063396fed52a999d64f661774be2,560
0xba9d7f85cc21bb5b856ff9d0694eb4055a2e6631,560
0x0d66715f2bb956c845f265f62de377aef3ec3a07,540
0x301c0dd82f1585f0d8fbc5d545207b2e1e1fd023,534
0x76b1777de3d99ae0f2046bd637676ec60bf72f12,532
0x30376c78b2d0e41aa651690410dfc52f61006688,527
0xfdb4175aec84582715eeef12ef3e84bbea9419e2,522
0x2ce8faa0c60d47a8d9f12dfd622903f5dd133675,519
0x1a4a1e1e4d65bd4d4ef4e32417af2f4ac9db74a3,510
0xc92a15cf8f3f8392e50ec44a81f29e1799ae1fc9,509
0x07d73423568cdc88884de6f6d1d95f45aeea9598,494
0xa1db546883c772c7fd4034e265c0779fb1d7880a,489
0x4f921f166fcc8749472615230edf61060f0dbfa1,485
0x60575dcd3137f82f1f18df40f9bc0555ada2fbe8,481
0xb6133520456c2eb8ddf74b8e8cf1d093f76fccdb,476
0x35410f3352ac2e6c9e56ef64599b42c5f491ca9a,470
0xec1625f0be12b31d8edfdd165f7750ee4630a475,470
0xfa0011f361b7257554e653ce22ef83b99168d487,465
0xc0a8d7c093ecefd6f4aebe97172731c6a5d5fff6,462
0xdae84990eb19e08b9ab134b8ceb6f6a58e00bf54,461
0x4954eb5c879e0cdc157e4f0405b5a9a01a517c68,460
0x2dfcbcc365065e0dac1d27481a4332fd78aa24c2,458
0xba865273811e0c0f2bcfb4f7aeebbdcf15d409ec,457
0x7be8938ad868a26737afc38af6a2d5d4a8b3c0d6,457
0x1de5ecc8d73bc70d9494834188f238c3e2a646df,457
0x9fe1c07a4b2ee2842eee679ae719bb23ed341c18,454
0x21555c9b51a558bfa350f95a03fcb07b584cbf63,450
0xd4cdb8466c9a902c5abcf8d1d64df5205a74de0c,450
0x0084f1798082146a3182aaa26a72a11f78ac7e2a,448
0x98eb6d6c5caa5455a851faab397c6ff1484aaa2e,444
0x7743d69a02ce020eed8dbab42c3c6e48d4f3e0f5,443
0x49c5d1471c3c874069dd34313e99cd3d77cede72,440
0xf14bfd18a05d05f7390dad79170d8ce24c034e23,438
0x1ca49ef1e8ff9641becc2e618ee5b1665d98a421,437
0xecfb8a78136727a415dd6aefe40daa7be7eb47a0,434
0x72093ee817d4a16501ed7d7d6ee5cfd12bf9ea27,433
0x972ed8864314386e8f744293ecdfa8e38ea8e926,426
0x3fb18d2d682cbcb6db733ea378acd06a571f00a4,420
0x2dccb797c9820add981e21516b4c5d96cd3f5c8c,420
0x5289644b53299d81d4c98c5dec1dbaa6d8d32e53,420
0xb125779b3c35d2f4c045aa161cba6388c0f623c0,414
0xf18595850cbd400b97e700e1fa1e1bb5499f4328,412
0x96023e1d01191752f0a3677029fdce6afd55d48c,412
0xd07f6b2b5313fa27963798d9e354b74e926048eb,409
0xd9801361856a6b762e64a7cb7eee91dec5f019fb,408
0x10c56279a947eb40a2ba710534617538b42e1fcb,405
0x20c5f5ea63c509d6501179a06dd41534c79e1613,403
0x09e9c8440b506f233041d8e7d0bbe6a47c773f39,399
0xc0e9ec12f342b279676f8f0cb4268b2f147f1cfb,395
0xb7adc69aa9dfd50b3f24485dcc49cbba1899e2bd,393
0x837d79b35982c7cdbcf53a2f181169ae47a460ec,392
0x0f0cd5614beedd4a074d73b224a6fa61dae0fa53,386
0x6994e8297f41e4d53fd2496ba47ae347a1f512c9,385
0xb92fba67f64609f6a3fb98fbe46df869e9d38154,384
0x3c6dfd64a2fd98f79adad8b1844074f42ece9243,384
0x5a0d8e3b571077b53f5f116218af85823d9fe4ea,382
0xddc60d163015cf5ca1369d557a2ca1cc2de1f1e3,375
0xc4784bb8ee943f408a876fac881ce4ef1100409a,375
0xbbc863afcdd2f790fdbfd6a5190b75e9c2043554,375
0x6cd130fc2c7044a957ec6748d1cf3fb4d781f94e,374
0xd8fdd107754e7e541df60a408ed73ed66fa2d990,367
0x1b84fb31f946439fc1ed3354365f3f280d6a03e6,361
0x7467d025fc21bb87176b00330bd88fbbe4ed3ba3,361
0xb9d6321cdb0cc83648d7770d600e70c5b847969c,360
0x39ca9cf6f14409875b75e45d17e00a6223584198,356
0xf81669039cde3d6014349e7cf3d5fbab1dc4bfd5,355
0x682c067d3d4237b8925d54b9f0b74e7fe934631b,350
0x26e6c7f8ba88e693d36a9698f5d7316051964877,348
0x18684b2ff426a129ed81a9dd499d59eb92b4bffe,343
0x574288c34298aa1b82bb925420dc86d15bdb6ca9,342
0x1c407b143eaddb9c1830707a03f715cc498bea03,339
0x0b06f8d9275499fc77d1c7069b73f6189d866619,339
0xfa1ee41e7591803c86d034d0dd76ffa280a78287,338
0x092f56d0279eefbf1d1a3117283f2e0643176939,337
0x988927e90d1144061ed33edb9656537842719f8c,336
0x92be476902658d29322aa77e399a0fd0c7277e8f,336
0x3cff5236ef7b734e2675cdf458e813443495aeab,335
0x450b54732d34e6eedf4301294bc99cbcb8d1a3cb,333
0x99cbd00722983b1d4b046b72503ed30705b0e7bf,330
0xe826cf83f03732ea35eaf4cd9627d57529feca4b,325
0x4589594db0709c0ce6a7db471a40c8bc64efcdcb,320
0xd1c22dd6772fe095c1e9e61e74c638604d9de02a,313
0xb43b8b43de2e59a2b44caa2910e31a4e835d4068,313
0x22929e03204f0e7d9511b01f47b7f3fa273d7b15,313
0xbd4b315adc4eb301669451d516e5c54341646c39,310
0x3aec5b95eab20993b473bd23cd98f6aa772d5b61,308
0x729fb87c4eda7373ada4bb720d2cbafdbdd83092,307
0x00e56d0929070567b7d885ba90d79427f2882943,306
0x77bf08d743c0ff1aa8218ac28583b900bf2c557c,300
0x4dace5a18a8c9d4d5f0a01269df49e3cc2b52750,296
0x4994e58813dcccb6cc27261b7627e400a99be1e9,292
0xf56036f6a5d9b9991c209dcbc9c40b2c1cd46540,289
0x99878c105d7cee8465fbe23b105a0c2e1c29d688,289
0x11cceb675628bb72bac0a8e3ea0a3441f20e3745,289
0x8eec49c06322ad8181ca3bbab3899507977bb9d8,283
0x6b04625da2889044fd49de5745698bc807b97d09,280
0x135900e15c08d5b513adbc83c3174623c4d45331,277
0x65f4dbef2fc31ceca1dcd2daa502249f520435f6,272
0x971e96e34919fdfbf66b7e16108ab349814a4b96,271
0xc9daa2ffee04fa05c9d7199d2faba14ee712a9ae,270
0x549b96e3fd3b7c8f5a884035bf8072492056a6a0,266
0x2a4cdc9bbd937023a95e50185c0c027647f5a7b5,265
0xf978c2cbe1ed541419bba845121106334850cfd9,252
0x5861e8b905c10cfbb6f8a2f88da68e7e5ab9aef9,251
0xa6711e651050cf84e102eda2387fef3dff4e177d,250
0x022eb305961429bad9e95f7760b9bdd84578aace,248
0xf38b740359d0a7ee22580c91e10083bb1a4988c7,247
0x786112c2040f0641c195cc2b5712ef80da714d90,247
0xb803cc308727de87e82e90d60c6fae3c46d2012e,246
0xdf919599c5d87dcfac76eeb6cbcf5f7549bd5194,246
0x9fc77b38ecbd1fda95db75356bba0933d28c9a4a,239
0xb90a1ca13e574f9dd09ac726cce4a6ec2e865191,236
0x67f74f3a0ac310512937ffaffd0cedff657feadf,235
0x0ccab1cfa3ad09170321b9347febfc58b65b686b,231
0x891fc582fec885957da8152f44570e0c7f713649,230
0xe6fc3f4041cc1f559880b646ede2b23f6a4332c2,229
0x2e5684efbb794c111c25293f28a706d1b5f96834,226
0xde50c929976f406928aea20cb56333c4fc5c574d,224
0xb05607f54f95392f7f96d8f5d20649122e11d975,223
0x19d39f291ca884a1ca32fd6230103af2ad0252c3,222
0xba9a7bf08aad49e3c46a6a9cef85ecc42b0b1cfb,219
0x15b3392708755a9f7aac3b33b401d7efa3d52f38,219
0x27c998270df222bd80c3e8d658a835a344cc51b3,212
0xdc589f8514b7e9ed335a2906ce4f9bf0e267b6ec,207
0x897bee5f34f5dee5b60e8a51a2cad35c84121a95,207
0x0849708597baf23bc3191cefde667fb1753555dc,206
0x07a8ae8624b8f76f063bc37dc0ed0878d34b65e6,206
0xd8366f75a0f754838192ccf71d1a6492f35eaf87,205
0x539e86df5ba343a9e85d45dd308a7fe2cafbb0c4,204
0xd011b4e50da6a332765aa9ce67fc72a8eeccc1db,204
0xd2bca3f1814734b6d5a4a1b3159e41a5d35f946a,202
0xed4746fb9e0b2ece3708cb676b0741a4180ed1aa,202
0x8b8193b2232994d695ae236c02aa32c035e5efe7,201
0x09fb60549d87546658a8e94b1380ec4e0c98b3ac,200
0x75df425d9001a2c11aef8b53626870945ecca01b,197
0x6172a0d0f80b4d4220f024f8f71bd25a8ceefc47,195
0x4c5f9eb0ccb1831fa4445496fb119beb36d050ab,193
0xb81d163e3e03aa9a06cd5fc7d1434ef7b26d185c,193
0x5022e5906cd7eccc9c2f0c3d6b58e66ab0b0140f,192
0xbcf505ff0e0a0afc985849305da8d47c68ea1fe2,191
0xc9c3c79e179a5f2b1b04cab71d139aff5251812b,191
0x0fd287b38cd0f808c910d1762e5191e230990c18,190
0x5968a526a66bfd7e77ba7b70496c39d1f5f5d3b2,188
0x8d3e5d3b6a82e80e394e51b1b2c9ccec5768f462,187
0x76ecdd023a718a4e049a0071c06f2857c332f179,185
0xdde26c0f5c11aad7671c9ccd0cc17a95bf9453b5,184
0x7ecbb34675eedfbd7e6963b3b8287263ad1fa1b9,181
0x3daec79dce0955bc5a820cdfd37323b6e40b396e,179
0x5241342d12eb09d2ebe99a73f8c8b0dc836b4066,175
0x9f043b2978d2e6ba1423e4c42bbcab47b7fcbc30,175
0x5e36d7f200917d3744a227338f5cffd67da183c1,173
0x6e3b517074da068d52cff10d914b502d762e5c52,169
0x43508a5cf252128a788cba45e43c95187fc3ca5c,169
0x4a04ee323e9e4e4b485d840ec38b7ec5cacc1ca4,165
0x616de13e4544ecde581c41c38d37b3a4d4f6bea2,161
0xefeddfc1a353a13afb72bf7a097022e6afba358a,157
0x32c6220c6116e3666c220ffbcddd2e7ae8d78c2d,155
0xf5ab6b4a8d578807491ef59ce855982990932617,154
0x8da02d597a2616e9ec0c82b2b8366b00d69da29a,153
0x8808237a69e015657551dc74ccd10434aeb270a5,152
0x63b5c840fce455b34df94c066c5237e276a2d6df,150
0x2e8da5837fe5e992cc0177af220fc2c79cc014cf,150
0x2a3048eb11d2dd84c5a591cf0b56c57442cfb80d,150
0x83babd238a80c214b05dbf5e87dda3e29fb2854f,150
0xab1aee18f872fc7e311997eb6c5477bd80f13a67,150
0x0bc0a524ecd730be22a5d8f697efec818fde0e65,149
0x10d53c54b7a0d672d168f68b8e6dc326678e08a5,147
0x4b05d8d17182e7d66d429a7981fa4330c4707b5c,146
0x6b3845a5e1c0e7a11a0b70de877c037e5d90715a,146
0x2f2c0f23e9cf1f53890d48332c4e4ef9e7f02597,145
0x7ae45df3246151acdc822135bba050865360354d,144
0x0d99d9c32d012620ee07dbf0b7a020a633c4fbcd,142
0xf98b470d6ca5a1ea5276b7068f97aee585e594d5,136
0x3ec5105e62b684014e2f03234b2242e7fe144991,136
0x0737360b5fffde591343a9734ac5eed613764835,132
0x53569b10c1408de9302149666bc4f8bc3117cc1e,130
0x9cb7370d1690b7100f09ef11551d446cb03b9def,130
0xde43950ebda1a6d69b413de4431e2f4c928b4183,129
0x5d5fa56ebe1f83ae3c602884dc996e2c622545f8,127
0xcaa6d37e7f3905246195e33536e3fc577b46936b,127
0xab95286ca61b7c94659d853f1fba629508ab4d67,125
0xe3d53b08891d0f57104df6721a2e4350dcbdca4c,125
0xe0be540507a77c83d3f5560a0b0391974537c851,125
0xcf9936a72790412f32c945736b1d0ff52c79f590,124
0x5977195626591d65f928cf28f9a8a01a9290eeb7,123
0x8ce065ae1a10386887b5009953704b7e40195778,122
0xeccd023842a3547c3cdb5645dd3c0497e3141377,121
0x78730262300e9f4595046d8d91094453736115f5,120
0x0a3b0d87281ef12b3e6e365833a0fd37660eead7,120
0x8040010fe27a98e4ade22e7a203810fde2b8c63f,120
0xa30552b6351fa3fa192054ea1edc61ddf909e3c3,120
0xd72dfebf190aad3b46936c9815ca849d59a81049,120
0x390bd8b99d5ff0633f981f80cfecb68e971902e5,119
0xcf48385b95ebc8949b3b0052e0d51dc22aa8d5d0,118
0x3248ef0944e4840315193d00b2bbec5282d49693,117
0xdf5f0c59c3b3471b5da0aa8bcdeb7c69c7ba3370,117
0x6b5738e521d05a29c90c5e6cc83c48154bcb83ac,116
0x9572356fe4e4795d8879c52bc1d2385f99ad14c9,114
0x5985f15634379e8c047f6c4b4d00cd98ba47ee55,114
0xde98541c16829250a62ee0d23499ada0c94f75f1,113
0xadea876f948f64925e5faf1bc47e2dd9388b3585,113
0x19d40f657d3ae23f2a9ef9b45588b9c6c59ba3ad,112
0x2312a6fc2ab23555f35c1d05ccbbce938445bc9e,112
0x602a8f582b2e84a49f91899d6cdd36b825146637,112
0xc4b229726a19b8eb42342dfd13be9a5870cb2ef0,112
0x61a672afb5811ea816193ff26778a198b4ac979b,111
0x07d7d3badcb55dcb5f5d4c77b0513b9ec73507f8,111
0x758e00df10f498b63f439d1781028a94ddd119f5,110
0x073a66f5c88fc021425c9f4974df125f5af8471b,110
0x292ec1afb793027525c338d3df9d63dc09534b2e,108
0xb39ad2881f4665ba42053836c7a1b27a8a5039c1,108
0x756c93e25511d798a199f43a9c90b04a22c10f92,107
0x0a4797d4766c1a8af38040ad7986c75a5bf351dd,105
0xe25ec04cf22338465569e1b3605d8a7434199bad,105
0x14c8e6aac36e0523afcf0870866b61d15cded5bc,104
0x63b6ee5857ea74389b5cc56050c4f8b5d4277af7,103
0x6a6def20b95c180a77fab7a244a76454dbf33259,103
0xb0893c512c776724a57328f9952504317fd88785,102
0xf8ab77507e7b3044d4cc53952d94660924e272c1,102
0xa4f40e25d3f6f3ed10c9b1dc7e7d8d5e9a050d15,100
0x8b0c19100c404591d6ad70eadb0d10e4e4d2382b,100
0x8dee001b5bf20e4de056ef1acb1a668483de9157,100
0xf8e6ea3593c17738151ec0ed760dc160fe765b95,99
0xec56bb4bf3f84e50dc61a33f1a135c1182e15c22,98
0x6916683ab95b955bb73caf8bab92700a2469d758,98
0xe20a3d5672e04ba0f3d407dddc4a0bc2eb94d6d6,97
0x39319e24424ce51644bfc1fea2407462ea7f2870,95
0x8a8aa5291553810fe75778d45496bfac2b6f616c,95
0xb0bc0d7664e7dd0d3c2448389afa0cca603f879c,95
0xadf9a76c02d5a0a6c1ad7e44a9782d8632362921,95
0x99ae41734b032c2c232811694d604d1c99125108,94
0x33279d2dedba2d8c7dad7e2f78e10dc66a94c2c7,94
0x47349091bc1a38690252a08d55dca3dfb8dff5bf,93
0x547991f8c82597087795a48b3af12ad113531f6f,93
0xc79441c1d855a8a6f0ddcb8122f311df4be56fec,91
0xb44170c543e296aaeb6a1550cc47a30480345c73,90
0x0040932d4c252856709b24dc406244392d3df400,89
0xe6bd9e072256ebace4e5bde6cb5dff8c4c06880f,88
0x83b394238a214528c0bc853de24cced467118a99,86
0xd1bb43418cc6bea1052d0638c86f32a71da8056e,85
0x8091cacaba522751d4e1b524691e17c9efb5fc91,85
0xa470bb5d6135e5c1359caa080391343845abc026,85
0x279737f391b3c712a02af3a025fc556a3e7ef227,84
0x36fb61868ba2eb25d3d75ebaf00bc04ae4363f47,83
0xf2573171cb35bc8c4bd004b0af589a3f1e550042,83
0xf2d9dcf001e2857021800c1d17429a0228de2c38,75
0x4e42bd9e46444146c6ae31bc301f0ab7cf623ee7,75
0x55d020979b2fb92ec36195b38c0debbed0dbe3b9,75
0xb0c37c9e8bd79e433315a77e2f46d2619a5a8d38,71
0x0872e293d7ff29ddfc35ca736d2fb87db4a6c41a,69
0x2b4da7bfda78e04e59d47d4239babeb290c379ac,63
0x6f1f0597b0638a560d0b849d02bc2d4a9677fcb2,38
0x46b65ed7894cc0a4e97b6a562b5e842b0b7c2850,34
0x1a0832a0d9eba07fb7626d518f86b4651a31274d,30
0x373e7c751083afe5160b6187e007f371616b9f74,25
0x2b94143c192dc3a06b03280a5fe5c3bfbbbddc72,24
0x3e767ae1ae69b7e71522a877ea45921b70a3b9f3,22
0xa96b3fcb177695473b695f5f1d9deff5697dc055,17
0xea5c2136609e8f62c5e7e0f6dce9266281cd40e1,14
0x4536eff666ff7f68ab540857f73c9822d10ad236,7
0xbf2024ebbec8b5110e99e2b368fd0e1e570fc0a9,2
0x000000000000000000000000000000000000dead,1
