Drop Name: XIO Distro
Token Address: 0x0f7F961648aE6Db43C75663aC7E5414Eb79b5704
Dropper Address: 0x5089722613C2cCEe071C39C59e9889641f435F15
Total Amount: 406028.0
Start Date: 2022-02-20T13:00:00.000Z
End Date: 2023-02-21T12:59:59.999Z

address,amount
0x8b8193B2232994D695aE236c02Aa32c035E5efe7,201
0x09Fb60549d87546658a8e94b1380ec4e0C98B3ac,200
0xA4F40e25D3f6f3eD10C9b1DC7e7d8d5e9a050D15,200
0x9fE5829435eB70d4a3C51f8Df130f6AAD3475Efa,200
0xF8E6eA3593c17738151eC0Ed760Dc160Fe765b95,199
0x75df425D9001A2C11Aef8B53626870945ecca01B,197
0x6916683aB95b955bb73caF8BAB92700a2469d758,195
0x32C6220C6116E3666C220fFBcdDD2E7AE8D78C2d,194
0x5022E5906Cd7ECCC9c2F0c3d6B58e66ab0b0140f,192
0xBcf505Ff0E0A0afc985849305da8D47c68Ea1fe2,191
0xC9C3c79e179A5F2B1B04CAb71D139aff5251812b,191
0x3ec5105e62B684014e2F03234B2242E7fe144991,189
0x8d3E5D3b6a82E80e394E51b1B2C9ccec5768F462,187
0x76ECdD023a718A4E049a0071c06f2857C332F179,185
0xaB1aee18F872FC7E311997Eb6C5477BD80F13A67,180
0x3DAec79Dce0955BC5a820cdFd37323b6E40B396e,179
0x0040932d4c252856709B24dC406244392D3DF400,177
0xEA5c2136609e8f62c5e7E0f6DCe9266281Cd40E1,168
0x0872e293d7FF29dDfc35cA736d2fb87db4A6C41a,167
0x4a04eE323e9e4E4b485D840eC38B7EC5CacC1cA4,165
0x616DE13E4544ecDe581c41c38d37b3a4d4f6bea2,161
0xEFedDfC1A353A13afb72bf7A097022E6AfbA358a,157
0x0737360b5fFfDe591343A9734Ac5eed613764835,156
0xf5AB6B4a8d578807491ef59cE855982990932617,154
0x8da02D597a2616e9eC0c82B2b8366B00d69da29A,153
0xcAa6d37e7f3905246195e33536E3Fc577b46936B,153
0x2E8da5837Fe5E992cc0177Af220fC2C79cc014cF,150
0x2a3048EB11D2Dd84c5a591CF0b56C57442cfB80D,150
0xA30552B6351fa3fa192054ea1edc61ddF909e3c3,150
0x4b05d8d17182E7d66D429A7981FA4330C4707b5c,146
0x6B3845a5E1C0E7a11A0b70DE877c037E5d90715A,146
0x2F2c0F23e9cf1f53890D48332c4E4EF9e7f02597,145
0xE3d53B08891d0f57104df6721a2E4350dcbdCa4C,143
0xF98b470D6ca5A1Ea5276B7068F97aee585e594d5,136
0x23f582D5D384e339f67916678731f069aA69eF9e,136
0x53569B10c1408De9302149666BC4F8bc3117cc1e,130
0x9Cb7370D1690b7100F09ef11551d446Cb03b9def,130
0xDe43950eBDA1a6d69b413De4431e2f4C928B4183,129
0x5D5Fa56eBE1f83AE3C602884dC996E2c622545F8,127
0xab95286ca61B7C94659D853F1FBa629508aB4d67,125
0x5977195626591D65f928cF28F9A8A01A9290eEB7,123
0x8Ce065aE1a10386887B5009953704B7e40195778,122
0x78730262300e9F4595046d8d91094453736115F5,120
0x0a3B0D87281eF12B3e6e365833a0FD37660eEad7,120
0x8040010Fe27a98E4Ade22e7a203810fDe2B8C63F,120
0x2B4dA7BfdA78e04E59d47D4239babEb290C379AC,120
0xcF48385b95EbC8949b3b0052e0d51DC22Aa8D5D0,118
0xdf5F0C59c3b3471B5Da0Aa8BCdeb7c69C7Ba3370,117
0x5985F15634379e8C047F6C4B4d00cD98BA47ee55,114
0xde98541c16829250A62ee0d23499Ada0C94f75f1,113
0x63b6ee5857EA74389b5CC56050c4F8B5d4277Af7,112
0x19D40F657d3AE23F2a9ef9B45588B9c6C59BA3ad,112
0x2312a6fC2ab23555f35c1D05cCbBCE938445Bc9E,112
0x7D497Fcd4cc5044155990B9E056cCbA5118D539c,1426
0x61a672aFb5811Ea816193fF26778a198b4AC979B,111
0x4e42Bd9e46444146C6Ae31Bc301F0Ab7CF623eE7,111
0x073a66f5c88fc021425C9F4974df125f5aF8471b,110
0x756C93e25511d798a199f43A9C90B04A22C10f92,107
0x8091cacabA522751D4e1B524691e17c9EFb5fc91,106
0x0a4797D4766C1A8af38040Ad7986C75A5BF351Dd,105
0xE25eC04Cf22338465569E1b3605D8a7434199BAd,105
0xF8Ab77507e7B3044D4cc53952d94660924E272c1,102
0x33279d2DedbA2D8c7daD7E2F78E10dC66a94C2c7,102
0xEC56bb4BF3F84e50DC61A33F1A135c1182e15c22,98
0xE20a3d5672e04ba0f3d407Dddc4A0Bc2Eb94d6D6,97
0x39319e24424cE51644bFc1FEa2407462EA7f2870,95
0x8a8AA5291553810FE75778d45496bfAc2B6F616C,95
0xB0bc0d7664E7dD0D3c2448389AFa0cCA603f879C,95
0xADF9A76C02d5a0A6C1Ad7e44a9782d8632362921,95
0x99aE41734B032c2c232811694d604d1c99125108,94
0x47349091Bc1A38690252A08d55dcA3Dfb8dFF5bF,93
0x547991F8C82597087795a48b3af12AD113531F6f,93
0xc79441c1D855A8A6f0ddCb8122f311dF4be56fec,91
0x55D020979b2fb92EC36195B38c0deBBEd0DBe3B9,90
0xE6bd9E072256EBAce4E5bde6cB5DFf8c4c06880f,88
0x9965C7cEA0Ff5F5E14Bae4A24283408496Ad61E5,88
0x83b394238a214528C0bc853De24cCed467118A99,86
0xD1bb43418cc6BEA1052D0638c86f32a71DA8056E,85
0x279737f391B3C712A02aF3A025fC556a3E7ef227,84
0x4113B1fcc8647869E03374Fe71eCD5876226c934,83
0xE12C9F3d79082B0972fca51cA708b576762D9E2a,79
0xf2D9DCF001E2857021800C1D17429A0228dE2c38,75
0xB0c37C9e8bD79e433315A77E2F46d2619a5A8D38,71
0x0A8257cb86D3C39e9e3FF8dd1AD65601aAe97147,62
0x4536EFf666FF7f68ab540857F73c9822d10ad236,60
0x12F7C648042b00119Bd3cBe0158Fc73afa718e49,60
0x373E7C751083afE5160b6187E007f371616B9F74,60
0x3e767Ae1ae69b7E71522a877EA45921B70a3B9f3,60
0x85A1e662c6b14FC6906a4617938A38D63B2f7f39,60
0x3C022a78129Cd3A11a7bd2C18E9f3975e781386B,60
0x4c3Aa5D16Df634E30AF85ea51383C508BC6eC3Ad,50
0xDCaA664D3d2386157B92A59Aa5152E7EbbABbf18,50
0x77d4C0038CEd90b94a31815b5aAC3e781876b491,48
0x2B94143C192dC3a06b03280a5fE5C3bfbBBddc72,44
0x321cF7Cdb2FAc5CBfc2f00996C58A5a0B3345AdA,40
0x1a0832A0D9EbA07fb7626d518F86B4651a31274d,38
0x38430336153468dcf36Af5cea7D6bc472425633A,30
0xA96b3fcb177695473B695f5f1D9Deff5697dc055,20
0xbf2024eBbec8B5110e99E2b368fD0E1E570fc0A9,18
0xDE3C0B11e86E2d1E4cd4c2D66276E1A1Ca78BABD,10
0xD95bea2E544a3B867553ad6f44126Cb76eF10619,8
0x2E80f8Eef19234B614EA665DA2517916336B9252,3
