Drop Name: FlashTier3
Token Address: 0xB1f1F47061A7Be15C69f378CB3f69423bD58F2F8
Dropper Address: 0x5089722613C2cCEe071C39C59e9889641f435F15
Total Amount: 672006.9399999996
Start Date: 2022-07-31T23:00:00.000Z
End Date: 2023-08-01T22:59:59.999Z

address,amount
0x610da4675B5CD76db49108Db0c4b71060Ac29bce,786.56
0x3138841a2cab1df6C745A3319cc943A18143979A,737.83
0x36c87acd0618b7e19Cb3DB71F39c381C87e4eE93,663.59
0xc30b4559A1334EA821f6830d4cB080f5cF366C9B,623.05
0xD1B3d4ce03EF695E55fcF8dc6BC8b64a6b58c6D0,526.75
0x2246Db15cb83565D00b9002D21b19fe485656efa,518.6
0x1e1De4a8249A719D27b7901873C9043B23bc9f7A,485.73
0x1420d88a9ad62362B2b392d8f750a8958D97eeda,466.84
0x0b086728F6590d9354CE35f9acC88F359a484363,430.9
0x9D7f7fF20672b2cF3F1B3706B286D0bDC4DAE366,348.8
0xCeB32B004E498b8639b0f94904c003622A28786E,337.18
0xE0b734Fc74fE781E98203876Ca50121200F3cF49,334.51
0xb29fC57A24fB71BC9ef194Ef4dD7461F22366a43,320.08
0x3eC93d9Bb7a125Bb8e62bD5BCB615B816fEAEef8,301.84
0x598c9494a9E922B33EC492D7b3613FDaD9b66Ac8,278.12
0x5dF3e82d6234ca2367031AAA834Fdf841807c6Ef,276.62
0x28c335EbFE056cEA2C8c5de151d305C949432326,212.44
0xDCaA664D3d2386157B92A59Aa5152E7EbbABbf18,197.71
0x3C4cdb56Da3B43d124C750d4E9927a336C239c02,183.64
0x3e1eE2D0D54223AD93B81aCB97521633d75C566C,160.87
0x60E5aB86091752eEE0bf34547599DAF5B64fD429,136.63
0xa0C6927eDCf00934cee8B577F49DE80E080AD334,126.46
0xcCCddb3E1ADf2E252d8ff8a04002341AB459dE6e,117.37
0x8Bdf0B5569D7526b39664A05e925CC31005c03c8,113.29
0x865D7eb5db37cc02ec209DD778f4e3851a421A20,100.2
0x1FD1c92Cb6DFc4E990761062243D62Ac1280AAe5,97.84
0x2D09b091922809a2b0Ead12866211fB4389A256C,93.41
0x66fe8EA30E986EdeD15eeE448542b2C90FaDa28f,82.83
0x779aEdC376fD4727A8A1F06578Dc76155229a092,78.99
0xb2aDd97Bec09898B71eE8DfeFB509a5552bfCDd3,73.12
0x078219B1128CE545555A71088a4bcf3fD8aB39c3,69.94
0xf8cfe85Ee5093412FEC358cA2724D20814aD39bD,69.94
0xd75C230CE06C91A89ef4667Aa98465DFb5d65Ff7,68.32
0x66EDBB15621F1Ba62828D07885e12263ca184B7A,67.76
0x664038C03fc8864EEb013482E99eAA5404738071,67.76
0xE18fE1FE0Cbae90B9C373336BEC90D3730eEdd91,67.76
0xf7CF733433ACcadC7D99069C41F845d13Aa0f0C1,67.76
0x484f3e74A54D82fb0FbCD0cE9cA2E48aD9b87a57,66.66
0x5c7D1ECC1f6918e6F4064d634710f6d24711E186,66.66
0x8062E69aF89430d0749697ceDE9614Cda80325e0,66.61
0x5013fcCDB5fd0754Fa071c5FbD24761b5cE1334D,66.11
0xaDbb744a9434AAd006772CF76e79D246c4506D1B,66.11
0x4F5506E06d1fdec899Dcac8F12D8155A1e101d8E,65.56
0x3ea9DD246531cdb4586640F73f6f56037Af328F1,64.55
0x6AaE81BE84f663d4D5586dc75b2a6ED910a53fE1,63.36
0xC3Df7D3Ea6BC94CF674E22052A5d374fF08901BD,60.06
0x65b3C5ddC2D60F041AE80e34DF468212B10bb34F,59.51
0x7c6B5f6eFf58480E4941684D2698CF3367D1D0d5,59.51
0xE589D82BFcC7b49d530478C7a1eDEF9Eed72293e,59.51
0x857aCcEcaf14b7B682b2d25FcaE409da2cC0523e,58.96
0x2544053Fb05d3F11AE100aD5B7776149f4570d39,58.41
0x176E2042a510d00aa69aA02E5f24D438CC6d8aB2,57.86
0x3ABA7f1A35EEd304C53afa44912c3AF06b01092e,57.86
0x4861babe0C26866d4f1F8C64461827967cDD8fB1,57.86
0x5eb6eda80d2c451cb9Ae02B3CC14E1209c778771,57.86
0x68a560Da7bB181b75EE71d64BeeC2eEd36a32f12,57.86
0x68cC611de0EAe804bcFCdCcb4B267eBFe77359B4,57.86
0x6b708fc2a022DE7ab985aBA01c40d6C4256854f7,57.86
0x69968db8a6DA8F0BE1545E16857DC343c04AEAb3,57.86
0x75960f82a4D4D2E172857f7857cF2F36f7bA27aD,57.86
0x761194086c54dF6E6DD298C79D0C35B1C3A0a64e,57.86
0x71cf8d5c2D58De60627e170383dd08F9083b27Bd,57.86
0x8A3708558a1aB29DE8B3389a6aDe86433c220C39,57.86
0x91d8ACeC761D0c377e4ce43b9898A7bBa3a50e2e,57.86
0xa7683256Acfda979Cb550DdC88F439085E5B3D82,57.86
0xA4463AFE5160BCD454e4CEC95703e9404DC356A4,57.86
0xaA538989D68DFF5EA683b4aE73c18a40ac83f741,57.86
0xB219ACc305ffE7f7ae2024338D7054F1B3CBCE9F,57.86
0xcF4e8347a24Adfae32c5bC78C3b74B53f8Ffd334,57.86
0xd02c22898273Cb499d5ECcC921114C359FE2c779,57.86
0xDd60673f74E90801aFe2Fc7B0E28647f5D3D6764,57.86
0xfD7c2B2AF6003287c6a832E516c1e803E456Db14,57.86
0xEbAaFC698500A5704beE8aC91a393046A0807Ce4,57.86
0xef9C17754faE110bc3705573b76e0f04bbBeD8EB,57.86
0x700005f17a8B1C44b8d366844DcA857DE5A7b400,55.48
0xeB0B1FAe982243E09e28aaE99D158a0c0Ef65480,50.25
0x6aa2aDc0B758F6e8b9e654b39deFC30D8D9Ab19c,41.57
0x527dDa827f0D0B140fD4294Bc2F0B1918FC805bD,35.89
0x8D351D70a7FE154C221Ea1a7c40F13DA7d292312,28.2
0x6d16749cEfb3892A101631279A8fe7369A281D0E,22.22
0x71ca1834b42CC6f8783Fc0B461Cf5A0F8B568a50,119.22
