"index","address","amount","status"
74,"0x9a6c4436eaced8a99e14a395da42525012e0b69f","109.9708365",
75,"0x18b0046ef6ee3fd03ba91a190e37e7ae72b89d8b","109.7547893",
76,"0x4d06565af9af0ca66f567886ebde4e73b605ec99","108.9436592",
77,"0xac5ce0b37a0706c2fe3a05a1650a58a42919c270","107.524674",
78,"0x935e98a2f2bb86de2f2f0b74e9f0bd4eb8ffc545","105.6495689",
79,"0xa8415ff438cc85e81899c1c2fb68fa8b55f1e1bd","104.5638633",
80,"0x87c3155e99e2de012a320a4a2855d1d2b1ec3b2c","102.8582812",
81,"0x549b96e3fd3b7c8f5a884035bf8072492056a6a0","101.0278932",
82,"0x927c9b3a68c1e90df35b3b36ee9d30d8933da791","100.0373582",
83,"0x1b4c50fd959dd39e60b039414ddca777b369d589","94.83241238",
84,"0x98eb6d6c5caa5455a851faab397c6ff1484aaa2e","93.14288798",
85,"0xf978c2cbe1ed541419bba845121106334850cfd9","91.31595003",
86,"0x13685983825bb557dcc603e4b7d07d564a11246f","88.64585624",
87,"0x5022e5906cd7eccc9c2f0c3d6b58e66ab0b0140f","85.01466467",
88,"0xdc589f8514b7e9ed335a2906ce4f9bf0e267b6ec","83.00391673",
89,"0x897bee5f34f5dee5b60e8a51a2cad35c84121a95","82.27592877",
90,"0xea5c2136609e8f62c5e7e0f6dce9266281cd40e1","82.15739693",
91,"0xb763f986c7dc4dfdc412261c2baa79d11635c5ab","81.24798105",
92,"0x9160f25147c041c4d2f931bf0b1336dbd2888378","79.74484004",
93,"0x62810f139d083bc02de422cc9c9f5e84eb94c8cb","79.3960428",
94,"0xd057df1029d15bc29a13d737df98c4922ed3ec04","78.235026",
95,"0xe2777e09e622e4b4fdf2c31385b79d56657a3a4c","77.16255381",
96,"0xe789942e4380e87e93ce931689d3dda90d3bffbd","75.73294673",
97,"0x1557d13598c5665d1b8540a149daa5b8c145d95b","71.03090294",
98,"0x1d08a7aa2c83c994dea027cc47f9014e7042c63c","69.37304476",
99,"0xec0998110b314a34bdbee70c48ca59f349b14434","68.20854165",
100,"0x5ef121ab4b27a8c29c0a79a7588b1e0b0289296e","67.32148805",
101,"0xd9801361856a6b762e64a7cb7eee91dec5f019fb","67.18065428",
102,"0x2312a6fc2ab23555f35c1d05ccbbce938445bc9e","65.15821625",
103,"0x49c5d1471c3c874069dd34313e99cd3d77cede72","63.15384653",
104,"0x4d80786aac9995e8876eef2312fc7fd6e9f14dcf","62.40811601",
105,"0xeaca1a28ba705cae9f06a3aad1784a32cc1c8e6d","57.60113336",
106,"0xeda700a96167234d8d07dc25696177489f504488","55.38499069",
107,"0x78873d7a53ede849d9f82ad451eb8bafc77244e7","51.96702726",
108,"0x62cced20a15f1b679a30dee69d8d9dc14146ccb5","50.4056823",
109,"0x9ef61b072c97b5e0bd120d84ac9dff75ad099290","47.60316943",
110,"0xba96d535fceb53cf05412bd1b3f568a4cf99ff7b","47.16528381",
111,"0x821388563b3015aab262438a6282eef615e5ebb2","42.50352047",
112,"0xb3ebee9d3e0bad437b75f4678d390c0d9608daf5","40.75645416",
113,"0xf554f66ce6420041d12dd5e674425ec947babbb5","40.25294616",
114,"0x2e69476d174e9cac1c9c1529c67c5ae66fe933ff","36.93235864",
115,"0xb33465e0f999e1199c7ecc0196724df89665888d","36.76218351",
116,"0xacbf2d2cd70ab21009e1ba53b4723a0eb0325489","35.19248682",
117,"0x89fcfd0e6c9a341dbb1cca12180484947acc6fff","34.04316956",
118,"0x2e30c7b6eb458ad4a6c99116db4985f1790e2a74","31.25928561",
119,"0x39fd47d3cc8fdab8cc81a5857a3f4a90f51526a6","28.77429412",
120,"0xe2e6d093179512456d7eccb1b9bcee56ac54abbb","27.85179373",
121,"0x416535372f3037606f0c001a3a3289ee5ef32a3e","27.83608777",
122,"0x38ad0aba07c1eaafb8a87517aa13fb8871513fa8","27.38279731",
123,"0x8a1d03f13f7de4ae4ae9986c804c959b9ed29bfb","26.88116661",
124,"0xf98431c41b7734ae1635ca4e4a0448670f7da25b","26.14476177",
125,"0xe781946c77cf56c1b249f5b736c8da2058c72fef","25.4183385",
126,"0x2f1fe38cb3ea282937bd68ad3aa8bfee50bf588a","24.73568993",
127,"0xeeb0ce30a0050ab27be04d9f4d6dc1f98f1a9314","24.55305715",
128,"0xf1add6c0017f3c517c2f33267e044b0aca5adef0","22.54125217",
129,"0xf83e211a14f95c152634d7d22dbbaa1f0a77d0be","20.90944434",
130,"0x5f65a52ff5070b42730e3bccef8e4817727f33da","19.84324237",
131,"0x0322a7b5db7957ba1be8a500dc49fe69598dda34","17.22525832",
132,"0x6080c872300062a5b1a9eea1c5081238d1ac6d7f","17.03489328",
133,"0x91951364d911423fe60f9ec7dd93e6c1cb6e5ce2","15.93045745",
134,"0xda5b9c259ed8cd691eeac28206930fbbaf8a9574","15.26874076",
135,"0xe79afc486815ab78f8b1ab40eb8a7cc647773a28","13.54450017",
136,"0x824f7305ce7643fd58796536a627980e0fc0e7b8","13.4344973",
137,"0x08110a4ea13d655d637cdc9c916e80a9e6d8be5a","13.4344973",
138,"0x3b8a19997d7a4b7e74aecbb7e566432825d265aa","8.87671817",
139,"0xdc1f57db504495a979a64e71f9c62b626042e810","8.732840306",
140,"0x1377b413b09bd9c161f87761ef31cf201fbb0869","8.383026947",
141,"0x904dd95beab06ebdf88dc4cc0dc48f21c6029257","7.681960099",
142,"0xc0a0521c307df0c9bd199495e3a9ea7064fc2e04","7.141371507",
143,"0x4178ff48704adbd0f0efc1f5db72a572f25abb9b","7.038523178",
144,"0x885930a30aaa067ccf77ac8e29ada108f264a8df","6.921661412",
145,"0xf7e05112912329db9bc60456ab70f3972ae75dc0","5.853143349",
146,"0xec1b0be47456777a747ddec4ea30e261204d7205","5.731338023",
147,"0xc70b0b44e47e8604b4234f2d2d8e79540b0cf64b","4.526969718",
148,"0xb1bbc29997826dfc94b144126135c0aabc8175a9","3.437704826",
149,"0xb34e758ae7eede896325235c0cefba7843b230d1","3.219955238",
150,"0xb21ab585d26987e3e7e876ad8b1178e272423beb","3.020494181",
151,"0x713d35eb666f202aee2d323b7cfb9c9affcb3d5d","1.932404854",
152,"0xcae489f619e61e750c4be76c96e94137bcee9b91","0.923034045",
153,"0x4e3fb9fc33825ce378fcf54f08be812f3e595d53","0.104575749",
154,"0x0000000000000000000000000000000000000000","1622622781401",
