"index","address","amount","status"
71,"0x47890e03a263cc53d1689ab72ad02a187cf1c4cd","1910","Not claimed"
72,"0x729fb87c4eda7373ada4bb720d2cbafdbdd83092","1906","Not claimed"
73,"0xb125779b3c35d2f4c045aa161cba6388c0f623c0","1876","Not claimed"
74,"0xd07f6b2b5313fa27963798d9e354b74e926048eb","1854","Not claimed"
75,"0x10c56279a947eb40a2ba710534617538b42e1fcb","1836","Not claimed"
76,"0x4994e58813dcccb6cc27261b7627e400a99be1e9","1808","Not claimed"
77,"0x8fb186b94756f5658d16df90abce4b84bceea31e","1692","Not claimed"
78,"0xff48e7ef46095fd4a459820e142dbf82e0e17940","1689","Not claimed"
79,"0xba9a7bf08aad49e3c46a6a9cef85ecc42b0b1cfb","1683","Not claimed"
80,"0xb9d6321cdb0cc83648d7770d600e70c5b847969c","1680","Not claimed"
81,"0x192a2ff96d045bb859b81b4343e0d80583f768b2","1672","Not claimed"
82,"0x7de75c4c65ec7f3026debf8f4588bfdd0ef98566","1660","Not claimed"
83,"0x7743d69a02ce020eed8dbab42c3c6e48d4f3e0f5","1624","Not claimed"
84,"0x18684b2ff426a129ed81a9dd499d59eb92b4bffe","1601","Not claimed"
85,"0xf379560e924cf0e5e195a1d559e954f103e115de","1600.209266","Not claimed"
86,"0x0b06f8d9275499fc77d1c7069b73f6189d866619","1583","Not claimed"
87,"0xfd050aa0fc514e499d75ceed6c6ac3296758d026","1540","Not claimed"
88,"0x6b04625da2889044fd49de5745698bc807b97d09","1529.94093","Not claimed"
89,"0xb43b8b43de2e59a2b44caa2910e31a4e835d4068","1523.858088","Not claimed"
90,"0x418ecef2f34bf57c658bd5e249e946482391d933","1522","Not claimed"
91,"0x96023e1d01191752f0a3677029fdce6afd55d48c","1510","Not claimed"
92,"0xae568cc9305af46a92fd33381c4731adf198ad4e","1500","Not claimed"
93,"0x539e86df5ba343a9e85d45dd308a7fe2cafbb0c4","1485","Not claimed"
94,"0xba9d7f85cc21bb5b856ff9d0694eb4055a2e6631","1460","Not claimed"
95,"0xbd4b315adc4eb301669451d516e5c54341646c39","1446","Not claimed"
96,"0x24fead5beb21693500ebd6166465ac403c0085e8","1441","Not claimed"
97,"0x00e56d0929070567b7d885ba90d79427f2882943","1437.851282","Not claimed"
98,"0x67f74f3a0ac310512937ffaffd0cedff657feadf","1431","Not claimed"
99,"0xda5b9c259ed8cd691eeac28206930fbbaf8a9574","1429","Not claimed"
100,"0x092f56d0279eefbf1d1a3117283f2e0643176939","1413","Not claimed"
101,"0xb7adc69aa9dfd50b3f24485dcc49cbba1899e2bd","1409","Not claimed"
102,"0x1692ecd81fbac9efc23f1be1867d568fbe7ec809","1392","Not claimed"
103,"0xf897462468b346192c9d1b1104bb1e9933b268ce","1380","Not claimed"
104,"0x6960a656f684cdded2b6e3af770cd6d722677e60","1375","Not claimed"
105,"0x0b72fcfc643fb1c01b93cd68e7271232663d12a8","1366.414984","Not claimed"
106,"0xb81d163e3e03aa9a06cd5fc7d1434ef7b26d185c","1353","Not claimed"
107,"0x11cceb675628bb72bac0a8e3ea0a3441f20e3745","1349","Not claimed"
108,"0x197abe4c5041abf184fd4477538cd34994284494","1329","Not claimed"
109,"0xddc60d163015cf5ca1369d557a2ca1cc2de1f1e3","1315","Not claimed"
110,"0x76b1777de3d99ae0f2046bd637676ec60bf72f12","1296","Not claimed"
111,"0x862d1722f71f4b1000c2bf06c58af00a33211a7e","1245","Not claimed"
112,"0x616de13e4544ecde581c41c38d37b3a4d4f6bea2","1243","Not claimed"
113,"0x6b0d038f8a7a08a8639af3eabef1ab170925af34","1241","Not claimed"
114,"0xebc1375ced4875bce582b83c3eeb825b76aef3e3","1219","Not claimed"
115,"0x43508a5cf252128a788cba45e43c95187fc3ca5c","1219","Not claimed"
116,"0x1de5ecc8d73bc70d9494834188f238c3e2a646df","1219","Not claimed"
117,"0x972ed8864314386e8f744293ecdfa8e38ea8e926","1207","Not claimed"
118,"0xc4b229726a19b8eb42342dfd13be9a5870cb2ef0","1190","Not claimed"
119,"0x52106e12ba2984549823cc88922b0886ba5c0180","1161","Not claimed"
120,"0xdae84990eb19e08b9ab134b8ceb6f6a58e00bf54","1155","Not claimed"
121,"0xb92fba67f64609f6a3fb98fbe46df869e9d38154","1152","Not claimed"
122,"0x63a4086fb207c761341c30c376e9d45df5ddb534","1140","Not claimed"
123,"0xe9856510d52a7c97086d7d322b6c7375140769e9","1140","Not claimed"
124,"0xd55454982a30e49cdfd6c8f00ac90ffe4b529456","1114","Not claimed"
125,"0x0849708597baf23bc3191cefde667fb1753555dc","1110","Not claimed"
126,"0x0ccab1cfa3ad09170321b9347febfc58b65b686b","1109","Not claimed"
127,"0x5d37a712e163c0f4a2bb70b7cf0590eefe13393d","1100","Not claimed"
128,"0x6172a0d0f80b4d4220f024f8f71bd25a8ceefc47","1087","Not claimed"
129,"0xefeddfc1a353a13afb72bf7a097022e6afba358a","1083","Not claimed"
130,"0x9a6c4436eaced8a99e14a395da42525012e0b69f","1075","Not claimed"
131,"0x2744016618eee84cdf127968c26b9f4fff0a9479","1070","Not claimed"
132,"0xf5ab6b4a8d578807491ef59ce855982990932617","1042.51997","Not claimed"
133,"0xc9c3c79e179a5f2b1b04cab71d139aff5251812b","1035","Not claimed"
134,"0xbd5beaa49b793d35db39a79022ee70ebadb007bf","1012","Not claimed"
135,"0x14c8e6aac36e0523afcf0870866b61d15cded5bc","1010","Not claimed"
136,"0xbecfc6c5cfdfb8bc908e86ac080e8e0963b385a6","1008","Not claimed"
137,"0xfd42b98e2ec50a6d29eae10923dd9aef60178457","1005","Not claimed"
138,"0x9cb7370d1690b7100f09ef11551d446cb03b9def","1001","Not claimed"
139,"0xb3fd7c5eddc2af108ad46267dc6477a7bf0cf8fa","1000","Not claimed"
140,"0xf18595850cbd400b97e700e1fa1e1bb5499f4328","990","Not claimed"
141,"0xcf9936a72790412f32c945736b1d0ff52c79f590","974","Not claimed"
142,"0xaea762e1927a2126880068c89144adad8a9a15a5","969","Not claimed"
143,"0x27c998270df222bd80c3e8d658a835a344cc51b3","954","Not claimed"
144,"0xee90d14369b4c9defb6b1c79203dda7a7488a17f","951","Not claimed"
145,"0xd011b4e50da6a332765aa9ce67fc72a8eeccc1db","943","Not claimed"
146,"0xd8366f75a0f754838192ccf71d1a6492f35eaf87","943","Not claimed"
147,"0x1b84fb31f946439fc1ed3354365f3f280d6a03e6","939","Not claimed"
148,"0x390bd8b99d5ff0633f981f80cfecb68e971902e5","934","Not claimed"
149,"0x5e36d7f200917d3744a227338f5cffd67da183c1","930","Not claimed"
150,"0xa072b4950857b10851f082ef09ee033dbcbbbba1","927","Not claimed"
151,"0x0a3b0d87281ef12b3e6e365833a0fd37660eead7","924","Not claimed"
152,"0x0d99d9c32d012620ee07dbf0b7a020a633c4fbcd","901.9400814","Not claimed"
153,"0x6b3845a5e1c0e7a11a0b70de877c037e5d90715a","891","Not claimed"
154,"0x39ca9cf6f14409875b75e45d17e00a6223584198","890","Not claimed"
155,"0x07d73423568cdc88884de6f6d1d95f45aeea9598","889","Not claimed"
156,"0x8b6afe8c892e5b8fbf5b2a18a4aacd29e6dcbec8","884.414476","Not claimed"
157,"0xcf4ba7e158dfb76ba274b74db4cccbe7365b487c","880","Not claimed"
158,"0x2ce8faa0c60d47a8d9f12dfd622903f5dd133675","875","Not claimed"
159,"0x4f921f166fcc8749472615230edf61060f0dbfa1","873","Not claimed"
160,"0x5861e8b905c10cfbb6f8a2f88da68e7e5ab9aef9","868","Not claimed"
161,"0xa90e12b79ee2a03e574b7576cba975a4ca91ff51","853","Not claimed"
162,"0xfa1ee41e7591803c86d034d0dd76ffa280a78287","845","Not claimed"
163,"0x3955192ac5ba00f9ec028aea240d8177f48c70dc","841","Not claimed"
164,"0x3fb18d2d682cbcb6db733ea378acd06a571f00a4","840","Not claimed"
165,"0x127e422565b424a0215654b96b09adc8653f5689","839","Not claimed"
166,"0x0737360b5fffde591343a9734ac5eed613764835","827","Not claimed"
167,"0x36fb61868ba2eb25d3d75ebaf00bc04ae4363f47","827","Not claimed"
168,"0xee1bffb7024831a2187d4dd12d35deca93d26328","807","Not claimed"
169,"0x19d40f657d3ae23f2a9ef9b45588b9c6c59ba3ad","771","Not claimed"
170,"0x758e00df10f498b63f439d1781028a94ddd119f5","756","Not claimed"
171,"0x77bf08d743c0ff1aa8218ac28583b900bf2c557c","750","Not claimed"
172,"0xfa0011f361b7257554e653ce22ef83b99168d487","744","Not claimed"
173,"0x347a839de2999a2a14ea1ec00bdeaa0b78177e88","744","Not claimed"
174,"0x4c5f9eb0ccb1831fa4445496fb119beb36d050ab","733","Not claimed"
175,"0x78730262300e9f4595046d8d91094453736115f5","732","Not claimed"
176,"0xeb5472754882c7f6662728daa655321f2d28f5ac","720","Not claimed"
177,"0x51a1583335abb511d68ae6151eb5b7a3c7ef86ed","719","Not claimed"
178,"0x7d515a9b5b4eda70bc3fd7acb3fe2752df2218e7","718","Not claimed"
179,"0xe3d53b08891d0f57104df6721a2e4350dcbdca4c","718","Not claimed"
180,"0xc4815f04d8839dbc1e3abe14c6a21d2f7a13b217","717","Not claimed"
181,"0xdf919599c5d87dcfac76eeb6cbcf5f7549bd5194","704","Not claimed"
182,"0x682c067d3d4237b8925d54b9f0b74e7fe934631b","700","Not claimed"
183,"0x2dccb797c9820add981e21516b4c5d96cd3f5c8c","700","Not claimed"
184,"0xde43950ebda1a6d69b413de4431e2f4c928b4183","699","Not claimed"
185,"0x26e6c7f8ba88e693d36a9698f5d7316051964877","696","Not claimed"
186,"0xb4abbb496066868d7547ff208cdcc66f57625144","694","Not claimed"
187,"0x72093ee817d4a16501ed7d7d6ee5cfd12bf9ea27","694","Not claimed"
188,"0xde0ada1a303517c3320e180601d14f135052e12c","693","Not claimed"
189,"0x0fba30051661fa66368ce93b2d997f6698c1da43","691","Not claimed"
190,"0xab95286ca61b7c94659d853f1fba629508ab4d67","688.2069193","Not claimed"
191,"0xf4a845aa78dadd56e075d4e6664258ea308ba5ab","686","Not claimed"
192,"0x1c407b143eaddb9c1830707a03f715cc498bea03","678","Not claimed"
193,"0xec56bb4bf3f84e50dc61a33f1a135c1182e15c22","676","Not claimed"
194,"0x4b386b624b0cbdd152c2c0f4c8f1d2f1b6a51541","671","Not claimed"
195,"0xfd97c763a86fe41feba11f7c8ff4cd7bec4aa213","666","Not claimed"
196,"0x0bf73596b85cabec6b0b4e73ae18bc8cce7a6f29","659","Not claimed"
197,"0xd9801361856a6b762e64a7cb7eee91dec5f019fb","654","Not claimed"
198,"0x9d62f19c7052fb2df2fd97d580ac8a7ff56dff19","651.9941177","Not claimed"
199,"0x6355a3da858345c0245b1cdb10d7edd11813cb30","648","Not claimed"
200,"0x99ae41734b032c2c232811694d604d1c99125108","645","Not claimed"
201,"0x4a9589964cd00664068f298abcbd4db112df481c","632","Not claimed"
202,"0xf98b470d6ca5a1ea5276b7068f97aee585e594d5","626","Not claimed"
203,"0x22929e03204f0e7d9511b01f47b7f3fa273d7b15","626","Not claimed"
204,"0x0f0cd5614beedd4a074d73b224a6fa61dae0fa53","622","Not claimed"
205,"0x022eb305961429bad9e95f7760b9bdd84578aace","620","Not claimed"
206,"0x9572356fe4e4795d8879c52bc1d2385f99ad14c9","615","Not claimed"
207,"0x4a85db7967db16bd82f93f2f426eff3cc9261e7e","614","Not claimed"
208,"0x7467d025fc21bb87176b00330bd88fbbe4ed3ba3","608.1981495","Not claimed"
209,"0xd1bb43418cc6bea1052d0638c86f32a71da8056e","601.9239581","Not claimed"
210,"0x09fb60549d87546658a8e94b1380ec4e0c98b3ac","600","Not claimed"
211,"0xbc364bd02c12eade3f49ef733c7e45996ba7afc4","600","Not claimed"
212,"0x6e3e5e09fe283f8b14c2dad30695ba6e9fa9e466","600","Not claimed"
213,"0x8a1d03f13f7de4ae4ae9986c804c959b9ed29bfb","596","Not claimed"
214,"0x07a8ae8624b8f76f063bc37dc0ed0878d34b65e6","592","Not claimed"
215,"0x837d79b35982c7cdbcf53a2f181169ae47a460ec","588","Not claimed"
216,"0xeccd023842a3547c3cdb5645dd3c0497e3141377","581","Not claimed"
217,"0xb05607f54f95392f7f96d8f5d20649122e11d975","577","Not claimed"
218,"0xfc4a18d163c592220a246e8015b58a268c1dadcc","575","Not claimed"
219,"0x623494d03351c08ae7fe7a4dc2e3e2f5ebfb7b38","564","Not claimed"
220,"0x56dbad2493cb2b9f57a107336a0e9ba2a628acc0","555","Not claimed"
221,"0xf8ab77507e7b3044d4cc53952d94660924e272c1","552","Not claimed"
222,"0x15b3392708755a9f7aac3b33b401d7efa3d52f38","550","Not claimed"
223,"0xcb4e17ff54e2f83cabb27225b2baccb7b8995386","540","Not claimed"
224,"0x65f4dbef2fc31ceca1dcd2daa502249f520435f6","536","Not claimed"
225,"0x549b96e3fd3b7c8f5a884035bf8072492056a6a0","532","Not claimed"
226,"0xe20a3d5672e04ba0f3d407dddc4a0bc2eb94d6d6","528","Not claimed"
227,"0x5968a526a66bfd7e77ba7b70496c39d1f5f5d3b2","526","Not claimed"
228,"0xfdb4175aec84582715eeef12ef3e84bbea9419e2","522","Not claimed"
229,"0xadf9a76c02d5a0a6c1ad7e44a9782d8632362921","510","Not claimed"
230,"0x2a4cdc9bbd937023a95e50185c0c027647f5a7b5","506","Not claimed"
231,"0xe0be540507a77c83d3f5560a0b0391974537c851","500","Not claimed"
232,"0x547991f8c82597087795a48b3af12ad113531f6f","498","Not claimed"
233,"0x971e96e34919fdfbf66b7e16108ab349814a4b96","488","Not claimed"
234,"0xe25ec04cf22338465569e1b3605d8a7434199bad","486","Not claimed"
235,"0xcb75d89a292363994062dc246d0029dded11ba54","480","Not claimed"
236,"0x9fc77b38ecbd1fda95db75356bba0933d28c9a4a","478","Not claimed"
237,"0x87c3155e99e2de012a320a4a2855d1d2b1ec3b2c","477","Not claimed"
238,"0x6cd130fc2c7044a957ec6748d1cf3fb4d781f94e","468","Not claimed"
239,"0x1f766d64ccb4b7e63a6cf347c5ff859a8697f6dd","464","Not claimed"
240,"0x3aec5b95eab20993b473bd23cd98f6aa772d5b61","462","Not claimed"
241,"0x4f957a44f75a0127d8ba5357917936752d1a907e","461","Not claimed"
242,"0x76ecdd023a718a4e049a0071c06f2857c332f179","460","Not claimed"
243,"0x4954eb5c879e0cdc157e4f0405b5a9a01a517c68","460","Not claimed"
244,"0x8808237a69e015657551dc74ccd10434aeb270a5","456","Not claimed"
245,"0x279737f391b3c712a02af3a025fc556a3e7ef227","453","Not claimed"
246,"0x4db00576c4e774a72ff39a34d8c9b622435b50cb","452","Not claimed"
247,"0xb44170c543e296aaeb6a1550cc47a30480345c73","450","Not claimed"
248,"0x6e3b517074da068d52cff10d914b502d762e5c52","448","Not claimed"
249,"0x76a95d549ca36d955df2c72f693690d8e51a94d0","448","Not claimed"
250,"0x70279891dc0cadc733413f3c104fb197df55edb9","446","Not claimed"
251,"0x49c5d1471c3c874069dd34313e99cd3d77cede72","440","Not claimed"
252,"0x1190d9a6f624836b4c0f8864b5adc969c54ae746","427","Not claimed"
253,"0x2e5684efbb794c111c25293f28a706d1b5f96834","424","Not claimed"
254,"0x022a29ebe2be30f0c7ffc7dc9c51ffd3714762d0","414","Not claimed"
255,"0xb0f1b2e11ff7faac07ef698c78b1a796d902714e","414","Not claimed"
256,"0xf2d9dcf001e2857021800c1d17429a0228de2c38","408","Not claimed"
257,"0xd2bca3f1814734b6d5a4a1b3159e41a5d35f946a","404","Not claimed"
258,"0xa4f40e25d3f6f3ed10c9b1dc7e7d8d5e9a050d15","400","Not claimed"
259,"0xbbd98aa93942ea47f99e071346f7c17f287ae441","400","Not claimed"
260,"0x4dace5a18a8c9d4d5f0a01269df49e3cc2b52750","397","Not claimed"
261,"0x75df425d9001a2c11aef8b53626870945ecca01b","394","Not claimed"
262,"0xa1db546883c772c7fd4034e265c0779fb1d7880a","391","Not claimed"
263,"0x53569b10c1408de9302149666bc4f8bc3117cc1e","390","Not claimed"
264,"0xc47a77066b992d193b836e988a5c48236029f631","387.6137586","Not claimed"
265,"0xf1fa85c473ae73408e4944ac8a6e322549f3cf0f","382","Not claimed"
266,"0x3b89a4694fa79dfab3c460782ac6078fc4759a9f","375.9798569","Not claimed"
267,"0x0bc0a524ecd730be22a5d8f697efec818fde0e65","374","Not claimed"
268,"0x317f69a5246ed4bad85877e1977a48bd29127344","370","Not claimed"
269,"0xff2469082cc5bf7e626fbfa9c25f467411d84cc2","363.7244945","Not claimed"
270,"0x7ecbb34675eedfbd7e6963b3b8287263ad1fa1b9","362","Not claimed"
271,"0x10aacb4fea4020ea202780c0cceb6841976e2c09","355","Not claimed"
272,"0x3d2aa9df4cdcc308a9a566e2d9a20d0bf03dff35","350","Not claimed"
273,"0x8ce065ae1a10386887b5009953704b7e40195778","347","Not claimed"
274,"0x5022e5906cd7eccc9c2f0c3d6b58e66ab0b0140f","346","Not claimed"
275,"0x8091cacaba522751d4e1b524691e17c9efb5fc91","342","Not claimed"
276,"0x450b54732d34e6eedf4301294bc99cbcb8d1a3cb","333","Not claimed"
277,"0x78965cecb4696165b374fea43bac3029006dec2c","332","Not claimed"
278,"0xa0a44c8df53be1acaa3f733fb62b2b6a6612dd25","330","Not claimed"
279,"0x292ec1afb793027525c338d3df9d63dc09534b2e","329.7058244","Not claimed"
280,"0x3248ef0944e4840315193d00b2bbec5282d49693","327","Not claimed"
281,"0xb39ad2881f4665ba42053836c7a1b27a8a5039c1","324","Not claimed"
282,"0xdb0c85da3ebf21aa57a917723c0876140a90a1d0","320","Not claimed"
283,"0xa3f5b2be5de42da0d196dda0ba3320bc8b2f5eb0","320","Not claimed"
284,"0xb14f03fb95b8bd5d7fd88b32f9dac766e467300d","310","Not claimed"
285,"0x8da02d597a2616e9ec0c82b2b8366b00d69da29a","307","Not claimed"
286,"0xf65c3a1b6714f865b0519c9926bcd6a1eb5d83c8","306","Not claimed"
287,"0x63b5c840fce455b34df94c066c5237e276a2d6df","300","Not claimed"
288,"0x8040010fe27a98e4ade22e7a203810fde2b8c63f","300","Not claimed"
289,"0x0fd287b38cd0f808c910d1762e5191e230990c18","300","Not claimed"
290,"0xec0998110b314a34bdbee70c48ca59f349b14434","298.3746513","Not claimed"
291,"0xcf48385b95ebc8949b3b0052e0d51dc22aa8d5d0","295","Not claimed"
292,"0xcca11a8edb05d64a654092e9551f9122d70ea80e","292.690805","Not claimed"
293,"0x4b05d8d17182e7d66d429a7981fa4330c4707b5c","292","Not claimed"
294,"0x6b5738e521d05a29c90c5e6cc83c48154bcb83ac","290","Not claimed"
295,"0xde98541c16829250a62ee0d23499ada0c94f75f1","284","Not claimed"
296,"0x073a66f5c88fc021425c9f4974df125f5af8471b","275","Not claimed"
297,"0x63b6ee5857ea74389b5cc56050c4f8b5d4277af7","274","Not claimed"
298,"0x5812602b6427e3dae54df18188bd78e428ca9184","270","Not claimed"
299,"0x5df88dddddd2d3978374302d95e7a83682f50184","270","Not claimed"
300,"0xe6bd9e072256ebace4e5bde6cb5dff8c4c06880f","269.2029253","Not claimed"
301,"0x325ae80a515a513cc624c2e453ba33cc61140f5f","268","Not claimed"
302,"0x3daec79dce0955bc5a820cdfd37323b6e40b396e","267","Not claimed"
303,"0x0040932d4c252856709b24dc406244392d3df400","265","Not claimed"
304,"0xe6c58978d013b757eb315bd6fd776bee2ee2b63c","264","Not claimed"
305,"0x901f253fc9fe429a3fbfb8a0a4a7280fb2a78b4b","259","Not claimed"
306,"0x20d3731362f3fa892c0d5a0585385b2e0b304a1e","259","Not claimed"
307,"0x20c579efeb301aacb069135f7837d6e493661064","259","Not claimed"
308,"0x32c6220c6116e3666c220ffbcddd2e7ae8d78c2d","258","Not claimed"
309,"0x5d5fa56ebe1f83ae3c602884dc996e2c622545f8","256","Not claimed"
310,"0xb0893c512c776724a57328f9952504317fd88785","255","Not claimed"
311,"0xadcc6edbbbf6d256acfd3a64aa513a34c78ce80e","255","Not claimed"
312,"0xcae721fa2f3b4a6410ab2bc2d6e6e2bcd05154bb","250.4312064","Not claimed"
313,"0x9e7f08be3225eec0270aee5e9d1ca45697cdfa4e","249","Not claimed"
314,"0x4a04ee323e9e4e4b485d840ec38b7ec5cacc1ca4","246","Not claimed"
315,"0x697aa77f8f21b54f5058b4e44c0737b11915b3b3","244","Not claimed"
316,"0x5289644b53299d81d4c98c5dec1dbaa6d8d32e53","244","Not claimed"
317,"0xb0bc0d7664e7dd0d3c2448389afa0cca603f879c","240","Not claimed"
318,"0xdf5f0c59c3b3471b5da0aa8bcdeb7c69c7ba3370","236","Not claimed"
319,"0xbcf505ff0e0a0afc985849305da8d47c68ea1fe2","233","Not claimed"
320,"0x47349091bc1a38690252a08d55dca3dfb8dff5bf","230","Not claimed"
321,"0xe6fc3f4041cc1f559880b646ede2b23f6a4332c2","229","Not claimed"
322,"0xfe420c4fc8e1d212b7acff0cc82861b610a567dd","228","Not claimed"
323,"0x21307c2f6844256572e7b288549c65279435c88d","226","Not claimed"
324,"0x935e90118c7434fd05d3b9d1561a55e3328ee7db","225.8287383","Not claimed"
325,"0x602a8f582b2e84a49f91899d6cdd36b825146637","224","Not claimed"
326,"0x2312a6fc2ab23555f35c1d05ccbbce938445bc9e","224","Not claimed"
327,"0xc581ab5a0b6dfbd3dfa32cc3bbc9388fc993b01e","223","Not claimed"
328,"0x07d7d3badcb55dcb5f5d4c77b0513b9ec73507f8","220","Not claimed"
329,"0x89353a11b648673bf91f7e1b6af705e2a330d87f","218","Not claimed"
330,"0x5281753a25f19e15e8acc8d7bc2ee26c7280bc83","216","Not claimed"
331,"0x83b394238a214528c0bc853de24cced467118a99","215","Not claimed"
